Appointment Date,Appointment Time,Appointment Nbr,Appointment Type,Appointment Status,Shipment Nbr,Order Status,REF Shipment Nbr,Carrier,ASN,ASN Status,Appointment Notes
03/07/2024,06:00,42119360,Pickup Load,Scheduled,9010150926,Shipped,0309260488,CPU,,,Load on Marten 
03/07/2024,06:00,42119552,Pickup Load,Complete,9010151002,Shipped,0309261050,WALM,,,
03/07/2024,07:00,42119249,Pickup Load,Complete,9010150927,Shipped,0309260513,CPU,,,Load on Publix 
03/07/2024,07:00,42118225,Live Load,Complete,9010150551,Shipped,0309254609,METG,,,
03/07/2024,07:00,42119185,Live Load,Complete,9010151043,Shipped,0309261467,CPU,,,Trinity 
03/07/2024,07:00,42119897,Pickup Load,Complete,9010151035,Shipped,0309261332,CPU,,,Load on Target
03/07/2024,07:00,42119283,Live Load,Complete,9010151056,Shipped,0309261851,SQNS,,,
03/07/2024,07:00,42119542,Pickup Load,Complete,9010151220,Shipped,0309264836,WALM,,,
03/07/2024,07:00,42119141,Live Load,Complete,9010151032,Shipped,0309260858,METG,,,
03/07/2024,08:00,42119287,Live Load,Complete,9010150550,Shipped,0309254659,SQNS,,,
03/07/2024,08:00,42119327,Pickup Load,Complete,9010150536,Shipped,0309254692,CPU,,,Load on Prime 
03/07/2024,08:00,42118842,Drop Unload,Complete,,,,,060617250,Receiving Verified,
03/07/2024,08:00,42118702,Live Load,Complete,9010150758,Shipped,0309256993,CPU,,,Armstrong Transport
03/07/2024,08:00,42119132,Pickup Load,Complete,9010150737,Shipped,0309256736,CPU,,,Load on Marten 
03/07/2024,08:00,42119456,Live Load,Complete,9010151234,Shipped,0309264832,RBTW,,,
03/07/2024,08:00,42119329,Pickup Load,Complete,9010150537,Shipped,0309254691,CPU,,,Load on Prime 
03/07/2024,08:00,42118953,Live Load,Complete,9010150882,Shipped,0309259208,CPU,,,Trinity 
03/07/2024,09:00,42119285,Live Load,Complete,9010150549,Shipped,0309254657,SQNS,,,
03/07/2024,09:00,42119742,Live Load,Complete,9010151263,Shipped,0309265868,CPU,,,Seko Logistics
03/07/2024,09:00,42118900,Pickup Load,Complete,9010150783,Shipped,0309258028,CPU,,,Load on Marten
03/07/2024,09:00,42120159,Live Load,Complete,9010151617,Shipped,0309269969,CJHT,,,
03/07/2024,09:00,42120162,Live Load,Complete,9010151614,Shipped,0309269973,CJHT,,,
03/07/2024,09:00,42119333,Pickup Load,Complete,9010151018,Shipped,0309261056,MTEN,,,
03/07/2024,10:00,42119918,Live Load,Complete,9010151552,Shipped,0309268849,SQNS,,,
03/07/2024,10:00,42119124,Live Load,Complete,9010149970,Shipped,0309249006,CPU,,,TOTE
03/07/2024,10:00,42119540,Live Load,Complete,9010151223,Shipped,0309264827,WALM,,,
03/07/2024,10:00,42119040,Live Load,Complete,9010150876,Shipped,0309259127,CPU,,,Grizz Logistics
03/07/2024,10:00,42119768,Live Load,Complete,9010151259,Shipped,0309265695,CPU,,,
03/07/2024,10:00,42119195,Live Load,Complete,9010150885,Shipped,0309259207,CPU,,,Spot INC 
03/07/2024,10:00,42119490,Live Load,Complete,9010151233,Shipped,0309264831,CLLQ,,,
03/07/2024,10:00,42119623,Live Load,Complete,9010151237,Shipped,0309264833,SQNS,,,
03/07/2024,10:00,42119546,Live Load,Complete,9010151051,Shipped,0309262097,CPU,,,Spot INC 
03/07/2024,10:00,42119313,Live Load,Complete,9010151019,Shipped,0309261205,CPU,,,Grizz Logistics
03/07/2024,11:00,42118479,Live Load,Complete,9010150530,Shipped,0309254433,CPU,,,Coyote
03/07/2024,11:00,42118790,Drop Unload,Canceled,,,,,060617165,Cancelled,
03/07/2024,12:00,42119145,Live Load,Complete,9010151030,Shipped,0309261049,STVV,,,
03/07/2024,12:00,42119106,Live Load,Complete,9010151027,Shipped,0309261058,CJHT,,,
03/07/2024,13:00,42118955,Live Load,Complete,9010150759,Shipped,0309257163,CPU,,,Armstrong Transport
03/07/2024,13:00,42118589,Live Load,Complete,9010150744,Shipped,0309256788,CPU,,,Trinity 
03/07/2024,13:00,42118973,Live Load,Complete,9010150877,Shipped,0309259121,CPU,,,Spot INC 
03/07/2024,13:00,42119147,Live Load,Complete,9010151031,Shipped,0309261051,STVV,,,
03/07/2024,14:00,42118892,Live Load,Complete,9010150784,Shipped,0309258030,CPU,,,Arrive Logistics
03/07/2024,14:00,42118762,Live Load,Complete,9010150739,Shipped,0309256782,CPU,,,Trinity 
03/07/2024,15:00,42118977,Live Load,Complete,9010150742,Shipped,0309256783,CPU,,,Spot INC 
03/07/2024,15:00,42118158,Live Load,Complete,9010150532,Shipped,0309254595,CPU,,,Swift
03/07/2024,15:00,42118822,Drop Unload,Complete,,,,,060617212,Receiving Verified,
03/07/2024,15:00,42119378,Live Load,Complete,9010150893,Shipped,0309259789,CPU,,,Arrive Logistics
03/07/2024,15:00,42118826,Drop Unload,Complete,,,,,060617213,Cancelled,
03/07/2024,15:00,42119130,Live Load,Complete,9010151006,Shipped,0309261079,CPU,,,CH Robinson
03/07/2024,15:00,42119311,Live Load,Complete,9010151022,Shipped,0309261215,CPU,,,Grizz Logistics
03/07/2024,15:00,42119410,Live Load,Complete,9010151054,Shipped,0309261622,CJHT,,,
03/07/2024,15:00,42119374,Live Load,Complete,9010150894,Shipped,0309259797,CPU,,,Arrive Logistics
03/07/2024,15:00,42119337,Live Load,Complete,9010151050,Shipped,0309262098,CPU,,,Trinity 
03/07/2024,16:00,42119548,Live Load,Complete,9010151041,Shipped,0309261376,CPU,,,Spot INC 
03/07/2024,16:00,42119893,Live Load,Complete,9010151021,Shipped,0309261206,CPU,,,Trinity 
03/07/2024,16:00,42119289,Live Load,Complete,9010151013,Shipped,0309261063,SQNS,,,
03/07/2024,16:00,42119528,Live Load,Complete,9010151040,Shipped,0309261377,CPU,,,Spot INC 
03/07/2024,16:00,42119532,Live Load,Complete,9010151020,Shipped,0309261217,CPU,,,Spot INC 
03/07/2024,16:00,42119600,Live Load,Complete,9010150782,Shipped,0309258032,CPU,,,Stevens
03/07/2024,16:00,42119526,Live Load,Complete,9010151016,Shipped,0309261218,CPU,,,Spot INC 
03/07/2024,16:00,42120164,Live Load,Complete,9010151616,Shipped,0309269977,CJHT,,,
03/07/2024,16:00,42119452,Live Load,Complete,9010150922,Shipped,0309260489,CPU,,,Sunstate
03/07/2024,16:00,42119486,Pickup Load,Complete,9010151244,Shipped,0309264486,STVV,,,
03/07/2024,17:00,42119454,Live Load,Complete,9010150929,Shipped,0309260519,CPU,,,Sunstate
03/07/2024,18:00,42119846,Live Load,Complete,9010150535,Shipped,0309254617,CPU,,,7 ELEVEN 
03/07/2024,18:00,42119903,Live Load,Complete,9010151011,Shipped,0309261067,WIEL,,,
03/07/2024,19:00,42118778,Live Load,Complete,9010150539,Shipped,0309254662,HTSH,,,
03/07/2024,20:00,42119239,Live Load,Complete,9010151066,Shipped,0309262104,RBTW,,,
03/07/2024,20:00,42119086,Live Load,Complete,9010150985,Shipped,0309260586,RBTW,,,
03/07/2024,20:00,42119372,Live Load,Complete,9010150998,Shipped,0309260882,CPU,,,Universal Logistics 
03/07/2024,20:00,42119120,Live Load,Complete,9010151012,Shipped,0309261061,RBTW,,,
03/07/2024,21:00,42120501,Live Load,Complete,9010150932,Shipped,0309260290,SQNS,,,
03/07/2024,21:00,42119315,Live Load,Complete,9010151175,Shipped,0309263171,RBTW,,,
03/07/2024,22:00,42118499,Live Load,Complete,9010150534,Shipped,0309254625,CPU,,,McLane
03/07/2024,22:00,42119251,Pickup Load,Complete,9010150995,Shipped,0309260860,CPU,,,Load on Publix 
03/08/2024,01:00,42119580,Pickup Load,Complete,9010151120,Shipped,0309262970,CPU,,,Load on Heyl 
03/08/2024,01:00,42119576,Pickup Load,Complete,9010151122,Shipped,0309262969,CPU,,,Load on Heyl 
03/08/2024,02:00,42119281,Pickup Load,Complete,9010151065,Shipped,0309262151,HEYL,,,
03/08/2024,02:00,42119412,Pickup Load,Complete,9010151184,Shipped,0309263410,HEYL,,,
03/08/2024,02:00,42119253,Pickup Load,Complete,9010151116,Shipped,0309266963,METG,,,
03/08/2024,02:00,42119420,Pickup Load,Scheduled,9010151205,Shipped,0309263871,METG,,,
03/08/2024,02:00,42118836,Pickup Load,Complete,9010150827,Shipped,0309258147,METG,,,
03/08/2024,02:00,42119279,Pickup Load,Complete,9010151125,Shipped,0309262692,METG,,,
03/08/2024,02:00,42119424,Pickup Load,Complete,9010151204,Shipped,0309264002,METG,,,
03/08/2024,02:00,42119466,Pickup Load,Complete,9010151203,Shipped,0309263868,HEYL,,,
03/08/2024,02:00,42119257,Pickup Load,Complete,9010151115,Shipped,0309262690,METG,,,
03/08/2024,02:00,42118734,Pickup Load,Canceled,9010150814,,0309257602,METG,,,
03/08/2024,03:00,42119686,Pickup Load,Complete,9010151419,Shipped,0309267586,CJHT,,,
03/08/2024,03:00,42119564,Pickup Load,Complete,9010151302,Shipped,0309264780,HEYL,,,
03/08/2024,03:00,42119514,Pickup Load,Complete,9010151300,Shipped,0309264797,CJHT,,,
03/08/2024,03:00,42119584,Pickup Load,Complete,9010151335,Shipped,0309264805,METG,,,
03/08/2024,03:00,42119684,Pickup Load,Scheduled,9010151245,Shipped,0309264867,CJHT,,,
03/08/2024,03:00,42119255,Pickup Load,Scheduled,9010151117,Shipped,0309262694,METG,,,
03/08/2024,03:00,42118732,Live Load,Complete,9010150767,Shipped,0309257682,CPU,,,BJs Logistics
03/08/2024,03:00,42119422,Pickup Load,Complete,9010151207,Shipped,0309263864,METG,,,
03/08/2024,03:00,42119690,Pickup Load,Complete,9010151408,Shipped,0309267599,METG,,,
03/08/2024,03:00,42119271,Pickup Load,Scheduled,9010151123,Shipped,0309262695,METG,,,
03/08/2024,04:00,42119983,Live Load,Complete,9010151391,Shipped,0309267581,WALM,,,
03/08/2024,04:00,42119702,Pickup Load,Complete,9010151437,Shipped,0309267594,CJHT,,,
03/08/2024,04:00,42120210,Pickup Load,Complete,9010151219,Shipped,0309264701,PRIJ,,,
03/08/2024,04:00,42120218,Pickup Load,Scheduled,9010151222,Shipped,0309264699,PRIJ,,,
03/08/2024,04:00,42119732,Pickup Load,Complete,9010151417,Shipped,0309267580,HEYL,,,
03/08/2024,04:00,42119317,Pickup Load,Complete,9010150771,Shipped,0309257903,CPU,,,Load on Heyl 
03/08/2024,04:00,42119209,Pickup Load,Scheduled,9010150892,Shipped,0309259466,PRIJ,,,
03/08/2024,04:00,42119696,Pickup Load,Complete,9010151402,Shipped,0309267578,HEYL,,,
03/08/2024,04:00,42119277,Pickup Load,Scheduled,9010151119,Shipped,0309262689,METG,,,
03/08/2024,05:00,42119211,Pickup Load,Complete,9010151047,Shipped,0309261862,PRIJ,,,
03/08/2024,05:00,42119960,Live Load,Complete,9010151596,Shipped,0309269388,CXAN,,,
03/08/2024,05:00,42119958,Live Load,Complete,9010151598,Shipped,0309269389,CXAN,,,
03/08/2024,05:00,42119750,Pickup Load,Complete,9010151413,Shipped,0309267591,MTEN,,,
03/08/2024,05:00,42120224,Live Load,Complete,9010151299,Shipped,0309265081,PRIJ,,,
03/08/2024,05:00,42120230,Pickup Load,Complete,9010151295,Shipped,0309265077,PRIJ,,,
03/08/2024,06:00,42119868,Pickup Load,Complete,9010151113,Shipped,0309262971,CPU,,,Load on Publix 
03/08/2024,06:00,42120157,Pickup Load,Complete,9010150769,Shipped,0309257743,CPU,,,Load on Prime  
03/08/2024,06:00,42119760,Pickup Load,Complete,9010151410,Shipped,0309267595,MTEN,,,
03/08/2024,06:00,42119438,Pickup Load,Scheduled,9010151121,Shipped,0309262972,CPU,,,Load on Marten 
03/08/2024,06:00,42119966,Live Load,Complete,9010151601,Shipped,0309269390,CXAN,,,
03/08/2024,06:00,42119870,Pickup Load,Complete,9010151124,Shipped,0309262968,CPU,,,Load on Publix 
03/08/2024,06:00,42119754,Pickup Load,Complete,9010151414,Shipped,0309267631,MTEN,,,
03/08/2024,07:00,42119408,Live Load,Complete,9010151186,Shipped,0309263516,METG,,,
03/08/2024,07:00,42119887,Pickup Load,Complete,9010151399,Shipped,0309267694,CPU,,,Load on Marten 
03/08/2024,07:00,42119996,Pickup Load,Scheduled,9010151388,Shipped,0309267590,WALM,,,
03/08/2024,07:00,42119574,Live Load,Complete,9010151216,Shipped,0309264224,CPU,,,Trinity 
03/08/2024,07:00,42119710,Pickup Load,Scheduled,9010151440,Shipped,0309267598,STVV,,,
03/08/2024,07:00,42119766,Pickup Load,Complete,9010151405,Shipped,0309267597,MTEN,,,
03/08/2024,07:00,42119568,Live Load,Complete,9010151217,Shipped,0309264222,CPU,,,Trinity 
03/08/2024,07:00,42119850,Pickup Load,Complete,9010151202,Shipped,0309264036,CPU,,,Load on Publix 
03/08/2024,07:00,42119848,Pickup Load,Complete,9010151114,Shipped,0309262967,CPU,,,Load on Publix 
03/08/2024,08:00,42119400,Live Load,Complete,9010151187,Shipped,0309263395,METG,,,
03/08/2024,08:00,42119440,Live Load,Complete,9010151197,Shipped,0309263422,RBTW,,,
03/08/2024,08:00,42119986,Live Load,Complete,9010151390,Shipped,0309267589,WALM,,,
03/08/2024,08:00,42117885,Live Load,Complete,9010150172,Shipped,0309251200,CPU,,,Mclane
03/08/2024,08:00,42119478,Pickup Load,Complete,9010151193,Shipped,0309263417,STVV,,,
03/08/2024,08:00,42119482,Live Load,Complete,9010151194,Shipped,0309263407,STVV,,,
03/08/2024,08:00,42119293,Live Load,Complete,9010150809,Shipped,0309257605,SQNS,,,
03/08/2024,08:00,42119830,Pickup Load,Complete,9010151064,Shipped,0309262839,CPU,,,Load on Marten 
03/08/2024,08:00,42120282,Pickup Load,Complete,9010151676,Shipped,0309271464,CPU,,,Load on Marten 
03/08/2024,08:00,42120178,Pickup Load,Complete,9010150770,Shipped,0309257742,CPU,,,Load on Prime 
03/08/2024,09:00,42119227,Live Load,Complete,9010150896,Shipped,0309259907,CPU,,,Armstrong Transport
03/08/2024,09:00,42119712,Live Load,Complete,9010151439,Shipped,0309267593,STVV,,,
03/08/2024,09:00,42119291,Live Load,Complete,9010150810,Shipped,0309257603,SQNS,,,
03/08/2024,09:00,42119762,Live Load,Complete,9010151412,Shipped,0309267582,MTEN,,,
03/08/2024,09:00,42119084,Pickup Load,Complete,9010150886,Shipped,0309258931,TBXK,,,
03/08/2024,09:00,42119610,Live Load,Complete,9010151359,Shipped,0309267024,TBXK,,,
03/08/2024,09:00,42119582,Pickup Load,Complete,9010151310,Shipped,0309265094,TBXK,,,
03/08/2024,09:00,42119756,Pickup Load,Complete,9010151407,Shipped,0309267592,MTEN,,,
03/08/2024,09:00,42119524,Pickup Load,Complete,9010151324,Shipped,0309265345,TBXK,,,
03/08/2024,09:00,42119402,Live Load,Complete,9010151190,Shipped,0309263418,METG,,,
03/08/2024,10:00,42119700,Live Load,Complete,9010151436,Shipped,0309267583,CJHT,,,
03/08/2024,10:00,42119534,Live Load,Complete,9010151049,Shipped,0309262100,CPU,,,Spot INC 
03/08/2024,10:00,42119418,Live Load,Complete,9010151206,Shipped,0309263863,METG,,,
03/08/2024,10:00,42119183,Live Load,Complete,9010151044,Shipped,0309261466,CPU,,,Trinity 
03/08/2024,10:00,42119978,Live Load,Complete,9010151393,Shipped,0309267588,WALM,,,
03/08/2024,10:00,42119688,Live Load,Complete,9010151418,Shipped,0309267587,CPU,,,
03/08/2024,10:00,42119484,Live Load,Complete,9010151195,Shipped,0309263419,STVV,,,
03/08/2024,10:00,42119404,Live Load,Complete,9010151191,Shipped,0309263416,METG,,,
03/08/2024,10:00,42119718,Live Load,Complete,9010151370,Shipped,0309267418,CPU,,,Stevens
03/08/2024,10:00,42119692,Live Load,Complete,9010151411,Shipped,0309267585,METG,,,
03/08/2024,10:00,42118792,Drop Unload,Canceled,,,,,060617173,Cancelled,"Appt cancelled by Sarah Hughes, see email. "
03/08/2024,11:00,42120098,Pickup Load,Complete,9010151416,Shipped,0309267579,WIEL,,,
03/08/2024,11:00,42120094,Pickup Load,Canceled,9010151188,Shipped,0309263414,WIEL,,,
03/08/2024,11:00,42119406,Live Load,Canceled,9010151189,Shipped,0309263415,METG,,,
03/08/2024,12:00,42119536,Live Load,Complete,9010151048,Shipped,0309262101,CPU,,,Spot INC 
03/08/2024,12:00,42119171,Live Load,Complete,9010150826,Shipped,0309257744,STVV,,,
03/08/2024,13:00,42119060,Live Load,Complete,9010150905,Shipped,0309259677,RBTW,,,
03/08/2024,13:00,42119088,Live Load,Complete,9010150895,Shipped,0309259847,CPU,,,Stevens
03/08/2024,13:00,42119058,Live Load,Complete,9010150904,Shipped,0309259676,RBTW,,,
03/08/2024,13:00,42117740,Drop Unload,Complete,,,,,060612897,Receiving Verified,
03/08/2024,14:00,42119187,Live Load,Complete,9010151039,Shipped,0309261378,CPU,,,Trinity 
03/08/2024,14:00,42119167,Live Load,Complete,9010150824,Shipped,0309257746,STVV,,,
03/08/2024,15:00,42119570,Live Load,Complete,9010151250,Shipped,0309265276,CPU,,,Tribe Transportation
03/08/2024,15:00,42119508,Live Load,Canceled,9010151196,Shipped,0309263420,CJHT,,,
03/08/2024,15:00,42119390,Live Load,Complete,9010150903,Shipped,0309260422,CPU,,,Arrive Logistics
03/08/2024,15:00,42119640,Live Load,Complete,9010151338,Shipped,0309264796,STVV,,,
03/08/2024,15:00,42120096,Pickup Load,Complete,9010151188,Shipped,0309263414,WIEL,,,
03/08/2024,15:00,42119638,Live Load,Complete,9010151341,Shipped,0309264795,STVV,,,
03/08/2024,15:00,42119225,Live Load,Complete,9010150855,Shipped,0309258933,CPU,,,Frey Miller
03/08/2024,15:00,42119572,Pickup Load,Complete,9010151118,Shipped,0309262965,CPU,,,Load on Marten 
03/08/2024,15:00,42118575,Live Load,Complete,9010150646,Shipped,0309255590,CPU,,,Stevens
03/08/2024,15:00,42119386,Live Load,Complete,9010151017,Shipped,0309261219,CPU,,,Arrive Logistics
03/08/2024,15:00,42119538,Live Load,Complete,9010151038,Shipped,0309261379,CPU,,,Spot INC 
03/08/2024,16:00,42119836,Live Load,Complete,9010151218,Shipped,0309264213,CPU,,,Spot INC 
03/08/2024,16:00,42120768,Live Load,Complete,9010151829,Shipped,0309257878,LUAL,,,Allen Lund Company
03/08/2024,16:00,42120080,Live Load,Complete,9010150933,Shipped,0309260534,CPU,,,Stevens
03/08/2024,16:00,42120200,Live Load,Complete,9010151256,Shipped,0309265618,CPU,,,Holland 
03/08/2024,16:00,42119716,Live Load,Complete,9010151409,Shipped,0309267596,MTEN,,,Marten 
03/08/2024,16:00,42120714,Live Load,Complete,9010151687,,0309271883,LUAL,,,Allen Lund Company
03/08/2024,16:00,42118940,Drop Unload,Complete,,,,,060617393,Receiving Verified,
03/08/2024,16:00,42120853,Pickup Load,Complete,9010152022,Shipped,0309261331,CPU,,,Target load that was dropped new appt # 
03/08/2024,16:00,42119090,Live Load,Complete,9010150891,Shipped,0309259401,METG,,,
03/08/2024,17:00,42120742,Live Load,Complete,9010152044,Shipped,0309276600,SQNS,,,
03/08/2024,17:00,42119392,Pickup Load,Complete,9010151052,Shipped,0309261644,MTEN,,,Load on Marten 
03/08/2024,17:00,42119752,Pickup Load,Complete,9010151406,Shipped,0309267584,MTEN,,,
03/08/2024,18:00,42120489,Live Load,Complete,9010151865,Shipped,0309274390,JGLC,,,
03/08/2024,18:00,42119295,Live Load,Complete,9010151112,Shipped,0309262178,SQNS,,,
03/08/2024,19:00,42118782,Live Load,Complete,9010150785,Shipped,0309257607,HTSH,,,
03/08/2024,19:00,42120665,Live Load,Complete,9010151981,Shipped,0309275405,HTSH,,,Hirshbach
03/08/2024,19:00,42119614,Live Load,Complete,9010151180,Shipped,0309263630,CPU,,,Universal Logistics 
03/08/2024,19:00,42119122,Live Load,Complete,9010151042,Shipped,0309261380,RBTW,,,
03/08/2024,19:00,42120744,Live Load,Complete,9010151189,Shipped,0309263415,METG,,,
03/08/2024,21:00,42119009,Live Load,Complete,9010150789,Shipped,0309257879,RBTW,,,
03/08/2024,21:00,42119015,Live Load,Complete,9010150787,Shipped,0309257644,RBTW,,,
03/08/2024,21:00,42119458,Live Load,Complete,9010151221,Shipped,0309264525,RBTW,,,
03/08/2024,21:00,42120985,Drop Unload,Complete,,,,HEY2,0201375778,Receiving Verified,
03/08/2024,22:00,42119883,Pickup Load,Complete,9010151179,Shipped,0309263580,CPU,,,Load on Publix 
03/08/2024,22:00,42119962,Live Load,Complete,9010151595,Shipped,0309269391,CXAN,,,
03/08/2024,22:22,42120988,Drop Unload,Complete,,,,HEY2,0201375795,Receiving Verified,
03/08/2024,22:52,42120990,Drop Unload,Complete,,,,HEY2,0201375814,Receiving Verified,
03/08/2024,23:52,42120992,Drop Unload,Complete,,,,HEY2,0201375861,Receiving Verified,
03/09/2024,01:00,42119944,Pickup Load,Complete,9010151000,Shipped,0309261036,CPU,,,Load on Sunstate
03/09/2024,01:00,42120994,Drop Unload,Complete,,,,HEY2,0201375908,Receiving Verified,
03/09/2024,01:57,42120996,Drop Unload,Complete,,,,HEY2,0201375912,Receiving Verified,
03/09/2024,02:00,42119734,Pickup Load,Complete,9010151447,Shipped,0309267734,HEYL,,,
03/09/2024,02:00,42119586,Pickup Load,Complete,9010151334,Shipped,0309265353,METG,,,
03/09/2024,02:00,42119744,Pickup Load,Scheduled,9010151450,Shipped,0309267743,METG,,,
03/09/2024,02:00,42119740,Pickup Load,Complete,9010151452,Shipped,0309267751,METG,,,
03/09/2024,02:00,42119706,Pickup Load,Complete,9010151446,Shipped,0309267740,CJHT,,,
03/09/2024,02:00,42119724,Pickup Load,Scheduled,9010151432,Shipped,0309267729,HEYL,,,
03/09/2024,02:00,42119414,Pickup Load,Complete,9010151182,Shipped,0309263408,HEYL,,,
03/09/2024,02:00,42119416,Pickup Load,Complete,9010151183,Shipped,0309263409,HEYL,,,
03/09/2024,02:00,42119307,Pickup Load,Complete,9010151089,Shipped,0309262106,CJHT,,,
03/09/2024,02:00,42119626,Pickup Load,Complete,9010151365,Shipped,0309266914,METG,,,
03/09/2024,03:00,42120483,Pickup Load,Scheduled,9010150999,Shipped,0309261035,CPU,,,Load on Sunstate
03/09/2024,03:00,42120244,Pickup Load,Complete,9010151337,Shipped,0309264878,PRIJ,,,
03/09/2024,03:00,42120092,Pickup Load,Scheduled,9010151681,Shipped,0309271380,CJHT,,,
03/09/2024,03:00,42120389,Pickup Load,Complete,9010151841,Shipped,0309273025,METG,,,
03/09/2024,03:00,42119177,Live Load,Complete,9010150901,Shipped,0309260246,CPU,,,BJs Logistics
03/09/2024,03:00,42120090,Pickup Load,Complete,9010151682,Shipped,0309271400,CJHT,,,
03/09/2024,03:00,42119748,Pickup Load,Complete,9010151454,Shipped,0309267742,METG,,,
03/09/2024,03:00,42120998,Drop Unload,Complete,,,,HEY2,0201375913,Receiving Verified,
03/09/2024,03:00,42119746,Pickup Load,Complete,9010151451,Shipped,0309267745,METG,,,
03/09/2024,03:00,42119560,Pickup Load,Complete,9010151192,Shipped,0309263421,MTEN,,,
